canister_id,project,type,token_name,token_symbol,notes
kzfvn-yiaaa-aaaar-qbwya-cai,ODIN.fun,token,PHOENIX•ID•MQWE•ODIN,PHOENIX•ID•MQWE•ODIN,Token: PHOENIX•ID•MQWE•ODIN (PHOENIX•ID•MQWE•ODIN)
kzrva-ziaaa-aaaar-qamyq-cai,Unknown,backend,,,Frontend: https://kzrva-ziaaa-aaaar-qamyq-cai.ic0.app
kzuou-paaaa-aaaak-qdd6q-cai,Unknown,backend,,,Frontend: https://kzuou-paaaa-aaaak-qdd6q-cai.ic0.app
l24h4-wyaaa-aaaai-atk4q-cai,Unknown,backend,,,Frontend: https://l24h4-wyaaa-aaaai-atk4q-cai.ic0.app
l2dmg-aqaaa-aaaal-ad7la-cai,Unknown,backend,,,Frontend: https://l2dmg-aqaaa-aaaal-ad7la-cai.ic0.app
l2r6i-caaaa-aaaak-qukzq-cai,Unknown Token,token,Heads or Tails,PLAY,Token: Heads or Tails (PLAY)
l37xb-zyaaa-aaaaj-qnnyq-cai,Unknown,backend,,,Frontend: https://l37xb-zyaaa-aaaaj-qnnyq-cai.icp0.io
l3hx6-pyaaa-aaaao-a4mva-cai,Unknown,backend,,,Frontend: https://l3hx6-pyaaa-aaaao-a4mva-cai.icp0.io
l4grk-caaaa-aaaao-a4mvq-cai,Unknown,backend,,,Frontend: https://l4grk-caaaa-aaaao-a4mvq-cai.ic0.app
l4r6z-xiaaa-aaaan-qz3ea-cai,Unknown,backend,,,Frontend: https://l4r6z-xiaaa-aaaan-qz3ea-cai.ic0.app
l4vwk-4aaaa-aaaal-adu2q-cai,Unknown,backend,,,Frontend: https://l4vwk-4aaaa-aaaal-adu2q-cai.ic0.app
l542s-aiaaa-aaaar-qam6q-cai,Unknown,backend,,,Frontend: https://l542s-aiaaa-aaaar-qam6q-cai.ic0.app
l5cks-niaaa-aaaal-ad7lq-cai,Unknown,backend,,,Frontend: https://l5cks-niaaa-aaaal-ad7lq-cai.ic0.app
l5zbg-waaaa-aaaak-qddyq-cai,Unknown,backend,,,Frontend: https://l5zbg-waaaa-aaaak-qddyq-cai.ic0.app
l67d5-zqaaa-aaaar-qbrda-cai,ODIN.fun,token,BPCE•ID•EBOW•ODIN,BPCE•ID•EBOW•ODIN,Token: BPCE•ID•EBOW•ODIN (BPCE•ID•EBOW•ODIN)
l67es-4iaaa-aaaag-atvda-cai,Unknown Token,token,aaaaa-aa ∞,AAA,Token: aaaaa-aa ∞ (AAA)
l6jx7-7qaaa-aaaar-qbogq-cai,Unknown Token,token,BAMK•OF•NAKAMOTO•DOLLAR,840256:35,Token: BAMK•OF•NAKAMOTO•DOLLAR (840256:35)
l6r3d-6yaaa-aaaan-qzxia-cai,Unknown,backend,,,Frontend: https://l6r3d-6yaaa-aaaan-qzxia-cai.icp0.io
l7sru-tqaaa-aaaao-a37ja-cai,Unknown,backend,,,Frontend: https://l7sru-tqaaa-aaaao-a37ja-cai.ic0.app
laxmp-mqaaa-aaaam-qdsvq-cai,Unknown,backend,,,Frontend: https://laxmp-mqaaa-aaaam-qdsvq-cai.ic0.app
lc3zm-oqaaa-aaaar-qbrba-cai,ODIN.fun,token,FIL•ID•TIWW•ODIN,FIL•ID•TIWW•ODIN,Token: FIL•ID•TIWW•ODIN (FIL•ID•TIWW•ODIN)
lcao3-waaaa-aaaal-ampsa-cai,Unknown,backend,,,Frontend: https://lcao3-waaaa-aaaal-ampsa-cai.icp0.io
lcnno-iqaaa-aaaar-qboeq-cai,Unknown Token,token,CYPHER•GENESIS,867138:1861,Token: CYPHER•GENESIS (867138:1861)
ldku5-qqaaa-aaaal-qskna-cai,Unknown,backend,,,Frontend: https://ldku5-qqaaa-aaaal-qskna-cai.icp0.io
le2aq-qaaaa-aaaaj-qnvca-cai,Unknown,backend,,,Frontend: https://le2aq-qaaaa-aaaaj-qnvca-cai.ic0.app
lelsj-5iaaa-aaaal-qsknq-cai,Unknown,backend,,,Frontend: https://lelsj-5iaaa-aaaal-qsknq-cai.ic0.app
lf27y-diaaa-aaaar-qbrbq-cai,ODIN.fun,token,RWA•ID•JVXY•ODIN,RWA•ID•JVXY•ODIN,Token: RWA•ID•JVXY•ODIN (RWA•ID•JVXY•ODIN)
lf5y6-uiaaa-aaaao-qj5yq-cai,Unknown,backend,,,Frontend: https://lf5y6-uiaaa-aaaao-qj5yq-cai.icp0.io
lfbip-3yaaa-aaaal-ampsq-cai,Unknown,backend,,,Frontend: https://lfbip-3yaaa-aaaal-ampsq-cai.ic0.app
lfml2-fiaaa-aaaar-qboea-cai,Unknown Token,token,MEMENTO•MORI,866807:12,Token: MEMENTO•MORI (866807:12)
lgng2-3qaaa-aaaar-qbw4q-cai,ODIN.fun,token,LTG•ID•UJBI•ODIN,LTG•ID•UJBI•ODIN,Token: LTG•ID•UJBI•ODIN (LTG•ID•UJBI•ODIN)
lgyce-oyaaa-aaaai-q3xrq-cai,Unknown,backend,,,Frontend: https://lgyce-oyaaa-aaaai-q3xrq-cai.ic0.app
lgzgx-2qaaa-aaaar-qam4a-cai,Unknown Token,token,BLOCKMINER•TEAM,BLOCKMINER•TEAM,Token: BLOCKMINER•TEAM (BLOCKMINER•TEAM)
lhg65-qyaaa-aaaac-qba5a-cai,Unknown Token,token,TOKENtest,TKNtest,Token: TOKENtest (TKNtest)
li2pm-viaaa-aaaai-q3xqq-cai,Unknown,backend,,,Frontend: https://li2pm-viaaa-aaaai-q3xqq-cai.icp0.io
lj2a7-kqaaa-aaaad-qhmga-cai,Unknown,backend,,,Frontend: https://lj2a7-kqaaa-aaaad-qhmga-cai.ic0.app
ljetv-liaaa-aaaac-qba4a-cai,Unknown,backend,,,Frontend: https://ljetv-liaaa-aaaac-qba4a-cai.icp0.io
ljzay-viaaa-aaaaj-qnn3q-cai,Unknown,backend,,,Frontend: https://ljzay-viaaa-aaaaj-qnn3q-cai.ic0.app
lkq4s-riaaa-aaaal-ai7ma-cai,Unknown,backend,,,Frontend: https://lkq4s-riaaa-aaaal-ai7ma-cai.ic0.app
lkw2e-7iaaa-aaaap-qp2sq-cai,Unknown,backend,,,Frontend: https://lkw2e-7iaaa-aaaap-qp2sq-cai.ic0.app
lldfh-aiaaa-aaaal-amptq-cai,Unknown,backend,,,Frontend: https://lldfh-aiaaa-aaaal-amptq-cai.ic0.app
llogs-6yaaa-aaaar-qbofa-cai,Unknown Token,token,POOKA•CANNOT•BE•STOPPED,865956:1711,Token: POOKA•CANNOT•BE•STOPPED (865956:1711)
llwko-7qaaa-aaaan-qzxlq-cai,Unknown,backend,,,Frontend: https://llwko-7qaaa-aaaan-qzxlq-cai.icp0.io
llysq-yyaaa-aaaar-qbraq-cai,ODIN.fun,token,PI•ID•XBXD•ODIN,PI•ID•XBXD•ODIN,Token: PI•ID•XBXD•ODIN (PI•ID•XBXD•ODIN)
lm6tc-caaaa-aaaao-qj5za-cai,Unknown,backend,,,Frontend: https://lm6tc-caaaa-aaaao-qj5za-cai.ic0.app
lmcdt-nqaaa-aaaal-ampta-cai,Unknown,backend,,,Frontend: https://lmcdt-nqaaa-aaaal-ampta-cai.icp0.io
lmzue-vaaaa-aaaar-qbraa-cai,ODIN.fun,token,ROSE•ID•TKKP•ODIN,ROSE•ID•TKKP•ODIN,Token: ROSE•ID•TKKP•ODIN (ROSE•ID•TKKP•ODIN)
lnr2g-4qaaa-aaaal-ai7mq-cai,Unknown,backend,,,Frontend: https://lnr2g-4qaaa-aaaal-ai7mq-cai.ic0.app
lnugn-7aaaa-aaaao-a37ka-cai,Unknown,backend,,,Frontend: https://lnugn-7aaaa-aaaao-a37ka-cai.ic0.app
lnx4q-sqaaa-aaaap-qp2sa-cai,Unknown,backend,,,Frontend: https://lnx4q-sqaaa-aaaap-qp2sa-cai.icp0.io
lobt5-saaaa-aaaak-qubla-cai,Unknown Token,token,flare,FLR,Token: flare (FLR)
lofvb-gqaaa-aaaac-qba4q-cai,Unknown,backend,,,Frontend: https://lofvb-gqaaa-aaaac-qba4q-cai.ic0.app
loygm-yqaaa-aaaaj-qnn3a-cai,Unknown,backend,,,Frontend: https://loygm-yqaaa-aaaaj-qnn3a-cai.icp0.io
lpvwz-kaaaa-aaaak-qt63q-cai,Unknown Token,token,Axie Infinity,AXS,Token: Axie Infinity (AXS)
lq2jt-vaaaa-aaaao-qj53a-cai,Unknown,backend,,,Frontend: https://lq2jt-vaaaa-aaaao-qj53a-cai.icp0.io
lq5ov-caaaa-aaaar-qbrca-cai,ODIN.fun,token,SNOOPY•ID•GAYR•ODIN,SNOOPY•ID•GAYR•ODIN,Token: SNOOPY•ID•GAYR•ODIN (SNOOPY•ID•GAYR•ODIN)
lq6qg-oqaaa-aaaag-aubdq-cai,Unknown,backend,,,Frontend: https://lq6qg-oqaaa-aaaag-aubdq-cai.icp0.io
lql2x-eaaaa-aaaar-qbohq-cai,Unknown Token,token,BASED•INTERNET•PANDA,848143:1826,Token: BASED•INTERNET•PANDA (848143:1826)
lr5r5-riaaa-aaaaj-qnvbq-cai,Unknown,backend,,,Frontend: https://lr5r5-riaaa-aaaaj-qnvbq-cai.icp0.io
lrgji-2iaaa-aaaaj-a2cia-cai,Unknown,backend,,,Frontend: https://lrgji-2iaaa-aaaaj-a2cia-cai.ic0.app
lrgug-vyaaa-aaaag-qch3q-cai,Unknown,backend,,,Frontend: https://lrgug-vyaaa-aaaag-qch3q-cai.ic0.app
lrmde-4aaaa-aaaal-qskoa-cai,Unknown,backend,,,Frontend: https://lrmde-4aaaa-aaaal-qskoa-cai.icp0.io
ls445-pqaaa-aaaaj-qnnza-cai,Unknown,backend,,,Frontend: https://ls445-pqaaa-aaaaj-qnnza-cai.ic0.app
lsd2j-cyaaa-aaaaf-qbh6a-cai,Unknown,backend,,,Frontend: https://lsd2j-cyaaa-aaaaf-qbh6a-cai.ic0.app
lsx3c-hqaaa-aaaal-adu3q-cai,Unknown,backend,,,Frontend: https://lsx3c-hqaaa-aaaal-adu3q-cai.ic0.app
lt6x2-3yaaa-aaaar-qam7q-cai,Unknown Token,token,NITROSTORAGE•XYZ,NITROSTORAGE•XYZ,Token: NITROSTORAGE•XYZ (NITROSTORAGE•XYZ)
lu7ro-waaaa-aaaar-qam7a-cai,Unknown Token,token,AUDIONAUT•XYZ,AUDIONAUT•XYZ,Token: AUDIONAUT•XYZ (AUDIONAUT•XYZ)
lvinw-hiaaa-aaaar-qahoa-cai,Unknown,backend,,,Frontend: https://lvinw-hiaaa-aaaar-qahoa-cai.ic0.app
lvq5c-nyaaa-aaaam-qdswa-cai,Unknown,backend,,,Frontend: https://lvq5c-nyaaa-aaaam-qdswa-cai.ic0.app
lvw5w-kiaaa-aaaal-adu3a-cai,Unknown,backend,,,Frontend: https://lvw5w-kiaaa-aaaal-adu3a-cai.ic0.app
lwnfq-ryaaa-aaaal-qskoq-cai,Unknown,backend,,,Frontend: https://lwnfq-ryaaa-aaaal-qskoq-cai.ic0.app
lwr2i-fyaaa-aaaao-a37iq-cai,Unknown,backend,,,Frontend: https://lwr2i-fyaaa-aaaao-a37iq-cai.icp0.io
lx3ph-yyaaa-aaaao-qj53q-cai,Unknown,backend,,,Frontend: https://lx3ph-yyaaa-aaaao-qj53q-cai.ic0.app
lx4ib-pyaaa-aaaar-qbrcq-cai,ODIN.fun,token,ZYRAS•ID•YQKN•ODIN,ZYRAS•ID•YQKN•ODIN,Token: ZYRAS•ID•YQKN•ODIN (ZYRAS•ID•YQKN•ODIN)
lxht6-iaaaa-aaaak-qtzea-cai,Unknown Token,token,Cinos,SOS,Token: Cinos (SOS)
lxk4d-jyaaa-aaaar-qboha-cai,Unknown Token,token,WANKO•MANKO•RUNES,840010:4,Token: WANKO•MANKO•RUNES (840010:4)
lyr3s-lqaaa-aaaak-qugvq-cai,Unknown,backend,,,Frontend: https://lyr3s-lqaaa-aaaak-qugvq-cai.ic0.app
lytxa-6iaaa-aaaao-a37jq-cai,Unknown,backend,,,Frontend: https://lytxa-6iaaa-aaaao-a37jq-cai.icp0.io
lz6fj-uiaaa-aaaar-qbrdq-cai,ODIN.fun,token,ODINFUNY•ID•SHHH•ODIN,ODINFUNY•ID•SHHH•ODIN,Token: ODINFUNY•ID•SHHH•ODIN (ODINFUNY•ID•SHHH•ODIN)
lzirl-siaaa-aaaar-qboga-cai,Unknown Token,token,CATS•IN•THE•SATS,842403:1231,Token: CATS•IN•THE•SATS (842403:1231)
lzq5x-taaaa-aaaan-qzxiq-cai,Unknown,backend,,,Frontend: https://lzq5x-taaaa-aaaan-qzxiq-cai.ic0.app
m2jxk-qiaaa-aaaah-qp7aq-cai,Unknown,backend,,,Frontend: https://m2jxk-qiaaa-aaaah-qp7aq-cai.icp0.io
m2kdt-kaaaa-aaaas-qc2ha-cai,Unknown,backend,,,Frontend: https://m2kdt-kaaaa-aaaas-qc2ha-cai.icp0.io
m34ha-uyaaa-aaaad-aannq-cai,Unknown,backend,,,Frontend: https://m34ha-uyaaa-aaaad-aannq-cai.ic0.app
m3dtd-5qaaa-aaaaj-a2ovq-cai,Unknown,backend,,,Frontend: https://m3dtd-5qaaa-aaaaj-a2ovq-cai.ic0.app
m3pig-uqaaa-aaaar-qbwoq-cai,Unknown,backend,,,No accessible frontend
m3vm5-zaaaa-aaaam-qdgtq-cai,Unknown,backend,,,No accessible frontend
m42o7-yiaaa-aaaar-qamoq-cai,Unknown Token,token,WISH•YOU•WERE•HERE,WISH•YOU•WERE•HERE,Token: WISH•YOU•WERE•HERE (WISH•YOU•WERE•HERE)
m45bu-zaaaa-aaaad-aanna-cai,Unknown,backend,,,Frontend: https://m45bu-zaaaa-aaaad-aanna-cai.icp0.io
m4oos-ziaaa-aaaar-qbwoa-cai,ODIN.fun,token,TRUMPBOU•ID•SQMW•ODIN,TRUMPBOU•ID•SQMW•ODIN,Token: TRUMPBOU•ID•SQMW•ODIN (TRUMPBOU•ID•SQMW•ODIN)
m4ukj-uyaaa-aaaam-qdgta-cai,Unknown,backend,,,Frontend: https://m4ukj-uyaaa-aaaam-qdgta-cai.ic0.app
m4wmr-xyaaa-aaaak-qukja-cai,Ordi Trade,token,HOPE•YOU•GET•RICH,RICH.OT,Token: HOPE•YOU•GET•RICH (RICH.OT)
m5ir6-5qaaa-aaaah-qp7aa-cai,Unknown,backend,,,Frontend: https://m5ir6-5qaaa-aaaah-qp7aa-cai.ic0.app
m5lfh-hyaaa-aaaas-qc2hq-cai,Unknown,backend,,,Frontend: https://m5lfh-hyaaa-aaaas-qc2hq-cai.ic0.app
m76oj-nyaaa-aaaaj-aacaq-cai,Unknown,backend,,,No accessible frontend
m7kyw-byaaa-aaaad-aakqa-cai,Unknown,backend,,,Frontend: https://m7kyw-byaaa-aaaad-aakqa-cai.icp0.io
m7pds-hqaaa-aaaar-qbowq-cai,ODIN.fun,token,HUOLONG•ID•MYOC•ODIN,HUOLONG•ID•MYOC•ODIN,Token: HUOLONG•ID•MYOC•ODIN (HUOLONG•ID•MYOC•ODIN)
m7xpo-gyaaa-aaaan-qzxya-cai,Unknown,backend,,,Frontend: https://m7xpo-gyaaa-aaaan-qzxya-cai.ic0.app
m7zxq-bqaaa-aaaar-qbrta-cai,ODIN.fun,token,CRYBABY•ID•UZGV•ODIN,CRYBABY•ID•UZGV•ODIN,Token: CRYBABY•ID•UZGV•ODIN (CRYBABY•ID•UZGV•ODIN)
ma6uo-piaaa-aaaar-qammq-cai,Unknown Token,token,JACK•JONES•SHOP,JACK•JONES•SHOP,Token: JACK•JONES•SHOP (JACK•JONES•SHOP)
makud-oiaaa-aaaar-qbwma-cai,ODIN.fun,token,NOOT•ID•LQUJ•ODIN,NOOT•ID•LQUJ•ODIN,Token: NOOT•ID•LQUJ•ODIN (NOOT•ID•LQUJ•ODIN)
maqfl-kaaaa-aaaah-arfyq-cai,Unknown Token,token,AVOCADO,AVCD,Token: AVOCADO (AVCD)
maqqy-dyaaa-aaaam-qdgra-cai,Unknown,backend,,,Frontend: https://maqqy-dyaaa-aaaam-qdgra-cai.ic0.app
matap-yqaaa-aaaap-qpwpa-cai,Unknown,backend,,,Frontend: https://matap-yqaaa-aaaap-qpwpa-cai.ic0.app
maygg-eyaaa-aaaak-aania-cai,Unknown,backend,,,Frontend: https://maygg-eyaaa-aaaak-aania-cai.raw.icp0.io
mbbyr-iqaaa-aaaah-qqkba-cai,Unknown,backend,,,Frontend: https://mbbyr-iqaaa-aaaah-qqkba-cai.ic0.app
mbmlp-kqaaa-aaaah-qp7ca-cai,Unknown,backend,,,Frontend: https://mbmlp-kqaaa-aaaah-qp7ca-cai.ic0.app
mbnnq-wiaaa-aaaal-qssfq-cai,Unknown,backend,,,Frontend: https://mbnnq-wiaaa-aaaal-qssfq-cai.icp0.io
mbrt6-waaaa-aaaaj-a2fga-cai,Unknown,backend,,,Frontend: https://mbrt6-waaaa-aaaaj-a2fga-cai.icp0.io
mbw2m-gyaaa-aaaal-ajcaa-cai,Unknown,backend,,,Frontend: https://mbw2m-gyaaa-aaaal-ajcaa-cai.ic0.app
mcgwu-faaaa-aaaai-abonq-cai,Unknown,backend,,,Frontend: https://mcgwu-faaaa-aaaai-abonq-cai.icp0.io
mcst2-jiaaa-aaaak-qugha-cai,Unknown Token,token,Microtrade,MTD,Token: Microtrade (MTD)
mdoch-wyaaa-aaaad-aaksa-cai,Unknown,backend,,,Frontend: https://mdoch-wyaaa-aaaad-aaksa-cai.icp0.io
meped-laaaa-aaaak-qcbsa-cai,Unknown,backend,,,Frontend: https://meped-laaaa-aaaak-qcbsa-cai.ic0.app
mepet-3aaaa-aaaad-aaksq-cai,Unknown,backend,,,Frontend: https://mepet-3aaaa-aaaad-aaksq-cai.ic0.app
mf6m2-qiaaa-aaaai-atgcq-cai,Unknown,backend,,,Frontend: https://mf6m2-qiaaa-aaaai-atgcq-cai.icp0.io
mfhqa-iyaaa-aaaai-abona-cai,Unknown,backend,,,Frontend: https://mfhqa-iyaaa-aaaai-abona-cai.raw.icp0.io
mftvo-eqaaa-aaaak-qughq-cai,Unknown,backend,,,Frontend: https://mftvo-eqaaa-aaaak-qughq-cai.ic0.app
mg4vy-myaaa-aaaao-qk6lq-cai,Unknown Token,token,SHOWCASE,SHOW,Token: SHOWCASE (SHOW)
mgpcy-giaaa-aaaal-ar4hq-cai,Unknown,backend,,,Frontend: https://mgpcy-giaaa-aaaal-ar4hq-cai.icp0.io
mgqvk-3yaaa-aaaaj-a2fgq-cai,Unknown,backend,,,Frontend: https://mgqvk-3yaaa-aaaaj-a2fgq-cai.ic0.app
mgull-5qaaa-aaaaf-qbyia-cai,Unknown,backend,,,Frontend: https://mgull-5qaaa-aaaaf-qbyia-cai.ic0.app
mgx4y-laaaa-aaaal-ajcaq-cai,Unknown,backend,,,Frontend: https://mgx4y-laaaa-aaaal-ajcaq-cai.ic0.app
mhlsx-dqaaa-aaaar-qbwmq-cai,ODIN.fun,token,ASG•ID•XIOQ•ODIN,ASG•ID•XIOQ•ODIN,Token: ASG•ID•XIOQ•ODIN (ASG•ID•XIOQ•ODIN)
mictn-6yaaa-aaaah-qqkaq-cai,Unknown,backend,,,Frontend: https://mictn-6yaaa-aaaah-qqkaq-cai.icp0.io
migeh-kqaaa-aaaai-aatrq-cai,Unknown,backend,,,No accessible frontend
miims-riaaa-aaaao-qkbpa-cai,Unknown,backend,,,Frontend: https://miims-riaaa-aaaao-qkbpa-cai.ic0.app
mikdk-iiaaa-aaaar-qah4a-cai,Ordi Trade,token,PREDICTED•ON•BITCOIN,POB.OT,Token: PREDICTED•ON•BITCOIN (POB.OT)
miv7p-7iaaa-aaaam-aehia-cai,Unknown,backend,,,Frontend: https://miv7p-7iaaa-aaaam-aehia-cai.icp0.io
mixv7-daaaa-aaaal-qm5hq-cai,Unknown,backend,,,Frontend: https://mixv7-daaaa-aaaal-qm5hq-cai.ic0.app
mj4ei-ciaaa-aaaai-atkpq-cai,Unknown,backend,,,Frontend: https://mj4ei-ciaaa-aaaai-atkpq-cai.ic0.app
mjj77-yaaaa-aaaar-qbwnq-cai,ODIN.fun,token,HUGINN•ID•BKGJ•ODIN,HUGINN•ID•BKGJ•ODIN,Token: HUGINN•ID•BKGJ•ODIN (HUGINN•ID•BKGJ•ODIN)
mjqlt-oyaaa-aaaap-qpwoq-cai,Unknown,backend,,,Frontend: https://mjqlt-oyaaa-aaaap-qpwoq-cai.icp0.io
mjr54-wqaaa-aaaak-qukkq-cai,Unknown Token,token,Test2,TEST2,Token: Test2 (TEST2)
mjt3e-vqaaa-aaaam-qdgqq-cai,Unknown,backend,,,Frontend: https://mjt3e-vqaaa-aaaam-qdgqq-cai.icp0.io
mkexv-eqaaa-aaaah-arcea-cai,Unknown,backend,,,Frontend: https://mkexv-eqaaa-aaaah-arcea-cai.icp0.io
mlqf6-nyaaa-aaaaq-aadxq-cai,Unknown,backend,,,Frontend: https://mlqf6-nyaaa-aaaaq-aadxq-cai.ic0.app
mm5hg-gaaaa-aaaai-atgda-cai,Unknown,backend,,,Frontend: https://mm5hg-gaaaa-aaaai-atgda-cai.ic0.app
mn7aj-naaaa-aaaar-qbrqa-cai,FomoWell,token,UNV•ID•NYES•WELL,UNV•ID•NYES•WELL,Token: UNV•ID•NYES•WELL (UNV•ID•NYES•WELL)
mnfrb-jiaaa-aaaah-arceq-cai,Unknown,backend,,,Frontend: https://mnfrb-jiaaa-aaaah-arceq-cai.ic0.app
mnjul-laaaa-aaaar-qbovq-cai,ODIN.fun,token,WMIM•ID•OQAW•ODIN,WMIM•ID•OQAW•ODIN,Token: WMIM•ID•OQAW•ODIN (WMIM•ID•OQAW•ODIN)
mnvgw-maaaa-aaaab-ackvq-cai,Unknown,backend,,,Frontend: https://mnvgw-maaaa-aaaab-ackvq-cai.icp0.io
mo4zg-uyaaa-aaaar-qamnq-cai,Unknown Token,token,VTC•JONES•SHOPZ,VTC•JONES•SHOPZ,Token: VTC•JONES•SHOPZ (VTC•JONES•SHOPZ)
moizl-vyaaa-aaaar-qbwna-cai,ODIN.fun,token,ITLG•ID•HHMX•ODIN,ITLG•ID•HHMX•ODIN,Token: ITLG•ID•HHMX•ODIN (ITLG•ID•HHMX•ODIN)
mozcs-cqaaa-aaaak-qddlq-cai,Unknown,backend,,,Frontend: https://mozcs-cqaaa-aaaak-qddlq-cai.ic0.app
mphhq-kaaaa-aaaak-qub3a-cai,Unknown Token,token,bromance,BRO,Token: bromance (BRO)
mpuz3-sqaaa-aaaam-aehiq-cai,Unknown,backend,,,Frontend: https://mpuz3-sqaaa-aaaam-aehiq-cai.ic0.app
mqecc-aiaaa-aaaal-acwtq-cai,Unknown,backend,,,Frontend: https://mqecc-aiaaa-aaaal-acwtq-cai.icp0.io
mqygn-kiaaa-aaaar-qaadq-cai,Unknown,backend,,,Frontend: https://mqygn-kiaaa-aaaar-qaadq-cai.raw.icp0.io
mr5zg-riaaa-aaaan-qeiqa-cai,Unknown,backend,,,Frontend: https://mr5zg-riaaa-aaaan-qeiqa-cai.ic0.app
mrno2-4aaaa-aaaar-qboxq-cai,ODIN.fun,token,POPMART•ID•OUQQ•ODIN,POPMART•ID•OUQQ•ODIN,Token: POPMART•ID•OUQQ•ODIN (POPMART•ID•OUQQ•ODIN)
mrp2o-daaaa-aaaac-auoeq-cai,Unknown,backend,,,Frontend: https://mrp2o-daaaa-aaaac-auoeq-cai.icp0.io
mrvcg-5iaaa-aaaan-qzxza-cai,Unknown,backend,,,Frontend: https://mrvcg-5iaaa-aaaan-qzxza-cai.ic0.app
mt5bs-xiaaa-aaaac-a4bpq-cai,Unknown,backend,,,Frontend: https://mt5bs-xiaaa-aaaac-a4bpq-cai.ic0.app
mtd5b-5aaaa-aaaak-qubza-cai,Unknown Token,token,WalletTransfer,WLTTRAN,Token: WalletTransfer (WLTTRAN)
mtk4w-gaaaa-aaaah-qp7ba-cai,Unknown,backend,,,Frontend: https://mtk4w-gaaaa-aaaah-qp7ba-cai.ic0.app
mtsj2-zyaaa-aaaal-qm5fa-cai,Unknown,backend,,,Frontend: https://mtsj2-zyaaa-aaaal-qm5fa-cai.ic0.app
mu4hg-2qaaa-aaaac-a4bpa-cai,Unknown,backend,,,Frontend: https://mu4hg-2qaaa-aaaac-a4bpa-cai.icp0.io
muk45-xaaaa-aaaal-qssga-cai,Unknown,backend,,,Frontend: https://muk45-xaaaa-aaaal-qssga-cai.ic0.app
mul2c-lyaaa-aaaah-qp7bq-cai,Unknown,backend,,,Frontend: https://mul2c-lyaaa-aaaah-qp7bq-cai.icp0.io
mun2g-4iaaa-aaaaj-qnsma-cai,Unknown,backend,,,Frontend: https://mun2g-4iaaa-aaaaj-qnsma-cai.ic0.app
mvvhn-bqaaa-aaaak-qukiq-cai,Ordi Trade,token,HOPE•YOU•GET•RICH,RICH.OT,Token: HOPE•YOU•GET•RICH (RICH.OT)
mvw6r-iyaaa-aaaak-qt6ja-cai,Unknown Token,token,Dalgona @ 32,D@LGON@,Token: Dalgona @ 32 (D@LGON@)
mvxbv-cqaaa-aaaam-qdgsq-cai,Unknown,backend,,,Frontend: https://mvxbv-cqaaa-aaaam-qdgsq-cai.icp0.io
mwjtk-xqaaa-aaaad-aakrq-cai,Unknown,backend,,,Frontend: https://mwjtk-xqaaa-aaaad-aakrq-cai.ic0.app
mwvt3-mqaaa-aaaag-abcyq-cai,Unknown,backend,,,No accessible frontend
mxvcx-iaaaa-aaaak-qugeq-cai,Unknown,backend,,,Frontend: https://mxvcx-iaaaa-aaaak-qugeq-cai.ic0.app
mxzaz-hqaaa-aaaar-qaada-cai,Unknown Token,token,ckBTC,ckBTC,Token: ckBTC (ckBTC)
mydk3-lqaaa-aaaak-qtzva-cai,Unknown Token,token,Token7,TKN7,Token: Token7 (TKN7)
myl6c-maaaa-aaaad-aakqq-cai,Unknown,backend,,,Frontend: https://myl6c-maaaa-aaaad-aakqq-cai.ic0.app
mymrs-viaaa-aaaac-auofa-cai,Unknown,backend,,,Frontend: https://mymrs-viaaa-aaaac-auofa-cai.ic0.app
myofg-kiaaa-aaaar-qbowa-cai,ODIN.fun,token,WETH•ID•BFPX•ODIN,WETH•ID•BFPX•ODIN,Token: WETH•ID•BFPX•ODIN (WETH•ID•BFPX•ODIN)
mysx3-niaaa-aaaab-ackwa-cai,Unknown,backend,,,Frontend: https://mysx3-niaaa-aaaab-ackwa-cai.ic0.app
mywj2-laaaa-aaaan-qzxyq-cai,Unknown,backend,,,Frontend: https://mywj2-laaaa-aaaan-qzxyq-cai.icp0.io
myyre-miaaa-aaaar-qbrtq-cai,ODIN.fun,token,TSL•ID•TBNA•ODIN,TSL•ID•TBNA•ODIN,Token: TSL•ID•TBNA•ODIN (TSL•ID•TBNA•ODIN)
mzj4v-siaaa-aaaal-qsk7q-cai,Unknown,backend,,,Frontend: https://mzj4v-siaaa-aaaal-qsk7q-cai.icp0.io
n32a4-7yaaa-aaaan-qzx6a-cai,Unknown,backend,,,Frontend: https://n32a4-7yaaa-aaaan-qzx6a-cai.ic0.app
n3uyc-yqaaa-aaaar-qbrva-cai,ODIN.fun,token,ANGEL•ID•TCGG•ODIN,ANGEL•ID•TCGG•ODIN,Token: ANGEL•ID•TCGG•ODIN (ANGEL•ID•TCGG•ODIN)
n4hmt-7yaaa-aaaak-aakrq-cai,Unknown,backend,,,Frontend: https://n4hmt-7yaaa-aaaak-aakrq-cai.raw.icp0.io
n4v6w-viaaa-aaaar-qbrvq-cai,ODIN.fun,token,BABYODIN•ID•NWKQ•ODIN,BABYODIN•ID•NWKQ•ODIN,Token: BABYODIN•ID•NWKQ•ODIN (BABYODIN•ID•NWKQ•ODIN)
n5wcd-faaaa-aaaar-qaaea-cai,Unknown,backend,,,Frontend: https://n5wcd-faaaa-aaaar-qaaea-cai.raw.icp0.io
